num_cards,mcts_heads,player_0_heads,player_1_heads,player_2_heads,player_3_heads,winner
7,21,22,46,17,79,3
7,36,21,20,39,72,2
7,40,60,39,85,60,2
7,13,42,55,27,74,0
7,29,39,71,49,13,4
7,37,59,72,16,50,3
7,50,94,57,40,42,3
7,52,61,53,37,76,3
7,34,59,72,50,75,0
7,18,67,64,71,64,0
7,69,29,18,30,4,4
7,30,51,29,85,57,2
7,54,33,50,76,31,4
7,69,43,34,41,64,2
7,33,30,62,81,29,4
7,30,66,54,59,58,0
7,31,47,36,66,26,4
7,43,27,70,29,58,1
7,46,59,58,73,40,4
7,58,72,68,27,49,3
7,27,66,26,43,36,2
8,25,40,75,30,64,0
8,48,69,59,64,58,0
8,35,28,33,66,73,1
8,53,48,35,22,67,3
8,35,68,35,56,30,4
8,62,71,71,46,53,3
8,45,22,22,69,54,-1
8,43,49,63,69,62,0
8,34,72,38,34,37,-1
8,24,35,60,72,52,0
8,35,55,82,71,45,0
8,36,66,32,59,51,2
8,11,46,66,35,31,0
8,23,46,42,68,40,0
8,28,70,40,40,62,0
8,45,60,25,62,72,2
8,34,38,68,30,31,3
8,26,33,26,80,26,-1
8,15,60,41,12,73,3
8,28,34,69,60,52,0
8,37,76,71,68,58,0
8,42,29,36,39,68,1
8,37,56,40,57,67,0
8,77,42,36,34,35,3
8,39,55,72,30,38,3
8,45,71,37,51,60,2
8,59,62,34,48,74,2
8,38,63,49,66,45,0
8,48,57,70,33,47,3
8,29,68,10,64,18,2
8,34,36,54,50,86,0
8,49,69,58,21,65,3
8,25,47,16,76,40,2
8,13,44,23,72,62,0
8,24,50,70,63,49,0
8,39,28,65,41,67,1
8,60,45,11,29,84,2
8,54,66,65,70,35,4
8,19,12,75,74,27,1
8,23,30,25,67,26,0
8,35,66,63,81,66,0
8,18,47,66,21,45,0
8,19,23,45,75,14,4
8,38,53,70,29,28,4
8,30,26,30,66,47,1
8,47,69,49,23,44,3
8,66,40,70,38,35,4
8,11,69,47,61,72,0
8,49,66,57,49,47,4
8,48,67,59,49,97,0
8,71,32,66,72,47,1
8,20,45,73,73,13,4
8,4,7,70,74,59,0
8,37,45,8,77,46,2
8,24,52,74,52,81,0
8,69,58,74,31,34,3
8,37,67,62,22,35,3
8,28,67,63,30,54,0
8,64,63,76,53,73,3
8,58,65,67,66,59,0
8,71,72,50,46,35,4
8,69,43,54,41,79,3
8,24,51,79,67,67,0
8,30,57,68,39,52,0
8,30,41,26,66,25,4
8,53,73,70,67,67,0
8,40,60,33,42,71,2
8,73,77,27,6,53,3
8,33,39,64,78,36,0
8,45,71,65,34,48,3
8,20,24,39,45,69,0
8,51,33,26,73,59,2
8,14,30,34,76,27,0
8,25,31,72,44,52,0
8,31,68,18,23,47,2
8,55,70,37,34,74,3
8,29,68,62,53,67,0
8,61,50,75,29,17,4
8,41,70,66,44,63,0
8,43,76,64,53,60,0
8,71,72,55,62,61,2
8,71,58,53,74,56,2
8,34,61,62,32,77,3
8,35,30,73,21,37,3
8,39,35,41,51,74,1
8,61,31,50,84,67,1
8,40,70,64,62,46,0
8,84,19,53,60,54,1
8,23,60,82,71,34,0
8,25,70,35,46,30,0
8,34,86,72,44,62,0
8,47,75,28,70,19,4
8,50,68,39,42,31,4
8,14,75,44,80,51,0
8,37,67,19,20,27,2
8,22,28,74,54,25,0
8,47,55,53,69,53,0
8,31,47,70,54,34,0
8,24,12,24,10,70,3
8,23,50,60,54,67,0
8,27,34,59,69,88,0
8,19,81,25,45,40,0
8,16,49,37,51,75,0
8,27,90,63,28,46,0
8,65,62,56,45,69,3
8,39,79,48,68,90,0
8,38,24,54,33,79,1
8,24,78,30,40,27,0
8,37,60,72,83,42,0
8,23,75,70,25,53,0
8,15,2,0,23,80,2
8,24,68,55,61,59,0
8,52,14,51,68,54,1
8,36,26,67,62,69,1
8,5,71,64,38,45,0
8,78,58,25,43,15,4
8,62,64,49,53,73,2
8,81,54,38,51,38,-1
8,48,44,69,25,58,3
8,58,66,42,59,28,4
8,72,52,30,61,47,2
8,51,57,41,71,49,2
8,15,57,20,22,71,0
8,47,53,79,61,45,4
8,24,37,49,73,44,0
8,50,74,70,36,75,3
8,29,74,26,31,17,4
8,9,76,61,69,29,0
8,29,67,36,31,60,0
8,65,56,59,47,75,3
8,37,50,50,74,36,4
8,44,51,71,50,51,0
8,51,51,65,58,66,-1
8,17,68,52,55,66,0
8,34,51,43,52,73,0
8,17,47,60,78,48,0
8,89,44,62,38,58,3
8,13,85,48,75,34,0
8,29,45,40,21,68,3
8,68,65,54,58,86,2
8,50,71,47,38,60,3
8,38,57,23,40,74,2
8,58,51,34,57,71,2
8,24,59,65,68,54,0
8,23,46,66,59,60,0
8,32,4,15,65,69,1
8,41,94,42,50,53,0
8,49,24,21,72,61,2
8,22,66,55,24,29,0
8,56,58,51,89,76,2
8,22,52,56,49,102,0
8,56,40,57,74,60,1
8,23,27,41,19,95,3
8,14,26,28,69,41,0
8,25,59,61,73,52,0
8,29,66,41,34,40,0
8,19,29,39,71,41,0
8,34,57,63,46,72,0
8,33,52,45,48,67,0
8,26,36,83,40,56,0
8,63,51,36,49,71,2
8,46,50,43,53,78,2
8,25,59,68,68,51,0
8,27,47,33,69,39,0
8,35,45,51,75,54,0
8,38,58,38,53,78,-1
8,68,53,32,54,28,4
8,44,28,22,43,83,2
8,45,22,68,34,42,1
8,24,23,56,24,70,1
8,8,64,55,42,70,0
8,39,60,34,37,69,2
8,82,57,68,54,45,4
8,65,72,43,76,64,2
8,56,66,51,38,38,-1
8,62,41,22,17,75,3
8,24,67,63,26,41,0
8,71,46,56,86,48,1
8,36,71,59,35,54,3
8,25,45,46,83,72,0
8,69,40,62,47,45,1
8,50,63,57,73,60,0
8,67,49,56,61,59,1
8,56,81,46,36,27,4
8,49,42,54,71,30,4
8,29,36,24,43,66,2
8,59,70,54,36,55,3
8,35,67,32,61,48,2
8,73,43,49,30,54,3
8,39,59,74,32,58,3
8,21,13,39,67,51,1
8,10,55,17,55,66,0
8,18,49,45,78,44,0
8,37,42,32,66,21,4
8,20,25,66,13,23,3
8,56,36,68,61,65,1
8,40,70,52,50,54,0
8,6,28,45,35,74,0
8,60,58,53,61,70,2
8,52,72,54,37,31,4
8,60,43,37,59,69,2
8,60,61,60,55,67,3
8,47,41,55,72,32,4
8,28,39,72,26,42,3
8,29,43,74,42,51,0
8,36,60,63,42,74,0
8,52,72,49,60,64,2
8,50,45,48,83,56,1
8,43,30,66,29,23,4
8,23,45,47,40,73,0
8,42,83,19,23,41,2
8,29,70,83,43,59,0
8,15,39,36,71,80,0
8,22,63,33,66,40,0
8,29,67,52,45,77,0
8,36,22,68,45,13,4
8,36,79,66,50,46,0
8,22,63,66,60,69,0
8,47,56,63,69,24,4
8,28,65,49,71,39,0
8,33,79,37,63,18,4
8,40,18,46,57,79,1
8,22,48,72,67,52,0
8,41,49,75,57,57,0
8,56,66,54,72,48,4
8,40,58,73,37,50,3
8,23,55,57,70,43,0
8,20,59,68,52,41,0
8,34,36,25,59,68,2
8,25,53,69,35,63,0
8,27,35,68,54,51,0
8,68,43,31,51,60,2
8,79,66,26,65,64,2
8,49,67,51,61,35,4
8,25,61,78,39,43,0
8,44,39,45,57,69,1
8,74,39,31,44,62,2
8,33,67,30,34,23,4
8,82,50,35,39,20,4
8,45,66,30,45,64,2
8,61,52,72,70,53,1
8,42,29,83,26,27,3
8,23,67,23,40,51,-1
8,40,59,57,69,58,0
8,71,44,38,49,16,4
8,62,71,37,55,51,2
8,29,43,38,71,61,0
8,31,43,38,77,38,0
8,47,43,67,24,61,3
8,28,74,50,50,48,0
8,40,72,47,77,34,4
8,38,21,45,24,68,1
8,68,48,68,42,40,4
8,43,70,20,19,58,3
8,37,79,71,50,18,4
8,19,63,62,52,68,0
8,41,73,21,19,33,3
8,28,32,41,69,18,4
8,39,53,70,51,24,4
8,2,20,41,71,21,0
8,49,51,74,39,50,3
8,68,54,68,37,27,4
8,25,67,50,28,19,4
8,15,35,66,47,44,0
8,13,74,81,34,51,0
8,46,46,52,73,32,4
8,43,55,45,42,79,3
8,58,33,30,30,67,-1
8,66,21,30,56,37,1
8,38,51,65,23,67,3
8,60,53,73,66,42,4
8,23,71,39,28,33,0
8,41,73,61,27,66,3
8,28,61,51,75,13,4
8,45,35,47,74,24,4
8,54,34,59,69,26,4
8,73,46,21,66,51,2
8,59,60,56,70,56,-1
8,33,70,51,55,50,0
8,20,32,54,70,50,0
8,29,77,37,32,54,0
8,30,53,66,26,63,3
8,68,78,60,51,38,4
8,66,57,57,97,53,4
8,22,24,92,29,55,0
8,55,75,72,50,83,3
8,24,13,71,37,45,1
8,5,31,29,22,83,0
8,34,35,91,45,32,4
8,26,39,62,68,41,0
8,27,78,4,28,44,2
8,15,52,44,66,50,0
8,42,72,46,31,51,3
8,45,49,69,35,46,3
8,54,44,63,68,76,1
8,25,65,72,65,41,0
8,32,81,28,10,34,3
8,66,37,13,49,25,2
8,23,59,79,62,19,4
8,26,36,78,70,75,0
8,25,50,67,33,52,0
8,67,86,50,59,49,4
8,51,24,52,29,70,1
8,58,51,61,34,72,3
8,70,41,56,52,45,1
8,42,60,60,73,56,0
8,37,62,70,47,32,4
8,36,6,9,71,30,1
8,36,41,54,70,48,0
8,22,66,42,54,44,0
8,21,38,63,68,58,0
8,9,26,24,74,51,0
8,23,56,63,85,62,0
8,23,58,29,70,12,4
8,40,79,63,23,53,3
8,57,73,41,59,33,4
8,80,99,52,42,39,4
8,20,66,58,24,45,0
8,9,64,65,69,42,0
8,66,21,17,4,21,3
8,16,60,22,81,43,0
8,21,62,48,43,77,0
8,34,36,39,77,15,4
8,13,72,51,52,82,0
8,39,55,53,40,68,0
8,29,22,31,63,70,1
8,49,38,55,73,61,1
8,33,51,75,21,65,3
8,70,48,72,52,49,1
8,8,24,15,50,88,0
8,70,40,43,61,62,1
8,9,22,20,29,77,0
8,87,67,28,55,44,2
8,22,68,62,36,33,0
8,53,56,56,69,69,0
8,53,22,50,18,90,3
8,39,70,43,46,69,0
8,38,17,67,47,19,1
8,31,65,78,33,57,0
8,39,73,62,41,42,0
8,33,45,39,56,73,0
8,35,24,64,56,78,1
8,34,54,36,59,83,0
8,18,29,42,70,46,0
8,61,46,37,76,72,2
8,28,67,41,52,55,0
8,22,42,8,68,37,2
8,49,19,17,42,77,2
8,26,34,16,46,86,2
8,47,60,32,80,31,4
8,20,22,68,42,51,0
8,78,64,60,42,51,3
8,50,57,73,41,46,3
8,44,60,78,61,64,0
8,29,86,44,40,55,0
8,16,50,73,43,57,0
8,29,33,70,54,68,0
8,55,74,70,51,32,4
8,39,81,28,85,63,2
8,22,17,54,74,62,1
8,40,83,61,43,13,4
8,26,48,70,82,25,4
8,51,40,31,70,56,2
8,5,15,63,68,39,0
8,20,41,77,33,44,0
8,20,25,46,42,76,0
8,36,73,58,54,65,0
8,49,82,47,49,56,2
8,37,38,69,66,13,4
8,21,53,54,46,73,0
8,57,81,53,35,19,4
8,70,19,46,18,25,3
8,70,39,47,35,36,3
8,25,62,68,57,61,0
8,41,39,72,48,44,1
8,71,65,67,49,78,3
8,15,78,40,19,56,0
8,38,36,33,55,71,2
8,69,62,57,51,48,4
8,9,15,7,16,69,2
8,78,68,39,55,47,2
8,22,42,46,65,69,0
8,35,74,38,50,82,0
8,52,21,59,54,69,1
8,50,34,55,66,40,1
8,41,53,30,74,56,2
8,12,73,36,68,58,0
8,63,75,66,56,38,4
8,18,62,33,51,91,0
8,39,39,69,50,38,4
8,15,41,67,70,46,0
8,71,36,61,44,51,1
8,37,30,48,20,68,3
8,15,76,58,57,71,0
8,28,55,52,73,59,0
8,25,46,13,34,78,2
8,67,72,61,40,60,3
8,39,85,31,69,57,2
8,41,43,61,67,57,0
8,68,55,62,89,33,4
8,29,89,57,29,16,4
8,42,44,63,59,75,0
8,21,70,41,47,24,0
8,45,86,63,57,38,4
8,77,65,47,57,60,2
8,33,30,83,47,54,1
8,61,50,67,11,39,3
8,26,71,45,30,23,4
8,33,56,37,30,73,3
8,58,45,66,30,27,4
8,29,56,72,42,26,4
8,27,71,26,68,73,2
8,64,45,66,43,36,4
8,60,39,55,47,69,1
8,43,63,40,66,50,2
8,74,43,43,50,41,4
8,21,5,34,68,73,1
8,27,42,17,45,72,2
8,42,49,48,71,27,4
8,6,26,69,38,23,0
8,15,26,33,72,22,0
8,69,38,63,53,32,4
8,30,19,82,35,21,1
8,44,45,54,68,71,0
8,41,46,67,36,24,4
8,42,40,30,72,48,2
8,77,9,27,48,40,1
8,52,75,69,69,70,0
8,16,80,39,29,12,4
8,64,70,55,53,45,4
8,34,75,49,46,55,0
8,32,42,70,42,45,0
8,4,24,77,33,39,0
8,35,94,64,27,42,3
8,67,21,43,54,80,1
8,43,35,79,47,31,4
8,45,25,18,68,31,2
8,67,56,60,4,42,3
8,50,58,65,75,42,4
8,61,57,56,51,67,3
8,39,37,27,76,23,4
8,66,50,68,53,22,4
8,59,46,64,70,59,1
8,68,45,53,62,76,1
8,19,39,70,61,51,0
8,76,40,45,71,40,-1
8,37,36,67,40,67,1
8,37,57,31,69,43,2
8,50,39,66,18,22,3
8,31,41,54,38,77,0
8,35,62,66,39,47,0
8,44,38,50,58,73,1
8,33,72,38,94,33,-1
8,45,31,67,59,45,1
8,27,73,35,6,21,3
8,24,51,66,68,39,0
8,21,70,30,60,64,0
8,45,47,75,44,53,3
8,34,74,59,63,50,0
8,36,13,31,78,33,1
8,80,61,41,55,63,2
8,51,66,72,60,16,4
8,21,21,28,75,48,-1
8,21,73,39,51,64,0
8,34,60,53,66,50,0
8,83,63,63,38,68,3
8,33,55,52,59,78,0
8,32,41,66,61,38,0
8,21,60,26,67,25,0
8,37,77,62,35,50,3
8,27,50,52,64,73,0
8,39,79,59,48,49,0
8,48,70,58,40,81,3
8,56,66,38,83,57,2
8,38,65,66,59,45,0
8,28,50,72,52,49,0
8,74,28,39,46,46,1
8,36,66,50,43,44,0
8,46,30,48,79,48,1
8,14,44,26,69,54,0
8,31,56,70,45,58,0
8,28,72,39,15,62,3
8,68,20,29,35,26,1
8,34,49,34,77,19,4
8,24,14,52,52,80,1
8,19,40,49,76,57,0
8,48,49,34,80,62,2
8,35,70,31,11,35,3
8,46,56,80,57,39,4
8,15,61,46,42,69,0
8,38,30,70,35,43,1
8,52,46,37,62,82,2
8,40,41,75,77,57,0
8,68,54,61,74,59,1
8,69,58,51,44,70,3
8,72,72,58,37,50,3
8,30,90,70,37,32,0
8,37,38,23,75,65,2
8,33,42,32,24,66,3
8,36,45,25,69,40,2
8,28,27,67,21,35,3
8,22,19,54,25,81,1
8,39,58,55,74,34,4
8,31,25,66,43,38,1
8,33,72,28,48,24,4
8,66,62,54,68,30,4
8,77,33,42,44,47,1
8,23,32,22,82,53,2
8,22,52,40,70,63,0
8,39,53,50,34,68,3
8,35,76,70,75,41,0
8,36,38,77,51,44,0
8,20,64,43,66,72,0
8,44,13,45,75,26,1
8,45,71,37,55,66,2
8,18,71,19,53,41,0
8,61,31,38,37,68,1
8,42,77,59,50,37,4
8,40,52,36,47,68,2
8,38,43,61,74,36,4
8,45,65,71,68,51,0
8,69,50,49,26,22,4
8,36,25,63,77,56,1
8,13,38,59,72,48,0
8,44,60,75,55,43,4
8,29,44,42,42,83,0
8,21,65,33,33,74,0
8,68,23,66,33,24,1
8,44,27,52,33,93,1
8,39,40,69,47,57,0
8,53,56,68,45,56,3
8,42,47,66,35,63,3
8,38,17,23,66,48,1
8,14,21,26,82,57,0
8,37,71,15,52,52,2
8,44,66,41,31,59,3
8,31,58,45,49,82,0
8,44,39,69,29,69,3
8,12,43,72,44,29,0
8,28,47,77,17,19,3
8,34,47,71,70,57,0
8,69,48,67,51,47,4
8,45,85,32,76,23,4
8,46,36,76,33,79,3
8,37,61,61,16,66,3
8,29,43,34,78,7,4
8,38,72,77,68,66,0
8,20,40,68,79,37,0
8,5,56,54,77,32,0
8,24,38,25,71,53,0
8,28,69,40,55,91,0
8,52,66,72,48,72,3
8,55,64,38,91,53,2
8,59,49,56,55,72,1
8,14,21,41,12,68,3
8,50,49,68,38,37,4
8,17,49,74,30,54,0
8,10,31,19,66,72,0
8,64,76,24,47,58,2
8,33,50,33,43,78,-1
8,63,57,58,75,74,1
8,71,49,61,39,66,3
8,26,54,46,74,60,0
8,19,22,23,37,80,0
8,65,88,25,44,33,2
8,59,67,63,48,39,4
8,46,48,59,67,30,4
8,85,16,18,34,29,1
8,83,72,54,28,38,3
8,27,50,28,38,73,0
8,41,27,24,71,13,4
8,39,56,40,25,73,3
8,78,63,62,72,35,4
8,14,26,76,34,34,0
8,57,55,59,65,75,1
8,17,35,68,31,85,0
8,22,65,77,27,36,0
8,12,83,21,30,45,0
8,38,89,64,53,42,0
8,67,36,24,65,41,2
8,81,65,47,74,62,2
8,25,39,74,64,73,0
8,33,70,59,28,58,3
8,19,18,32,65,80,1
8,46,40,54,79,42,1
8,39,52,70,32,50,3
8,21,68,75,39,79,0
8,47,52,58,69,26,4
8,47,58,24,72,62,2
8,47,66,63,15,24,3
8,39,14,45,34,68,1
8,18,20,34,10,69,3
8,23,32,71,36,33,0
8,47,71,52,33,54,3
8,62,68,57,55,64,3
8,39,31,68,62,73,1
8,42,47,31,41,68,2
8,16,79,38,40,32,0
8,9,41,29,56,67,0
8,16,27,61,77,34,0
8,46,56,61,47,78,0
8,15,71,40,77,58,0
8,47,32,79,41,15,4
8,63,56,84,41,53,3
8,25,69,81,53,60,0
8,34,72,67,18,31,3
8,77,62,49,53,59,2
8,26,21,27,66,40,1
8,50,73,28,54,62,2
8,52,13,23,56,70,1
8,37,34,68,22,25,3
8,26,49,26,44,72,-1
8,57,47,67,52,63,1
8,39,42,60,81,63,0
8,31,41,25,44,72,2
8,26,36,35,26,72,-1
8,11,67,37,22,47,0
8,28,79,54,57,40,0
8,27,44,38,44,76,0
8,45,33,69,58,40,1
8,32,23,74,86,50,1
8,27,81,14,29,40,2
8,78,61,39,56,69,2
8,24,71,37,28,38,0
8,44,81,50,23,42,3
8,22,70,39,65,53,0
8,24,53,32,23,67,3
8,8,100,44,59,28,0
8,51,56,55,66,62,0
8,58,69,38,31,41,3
8,14,26,33,16,73,0
8,23,64,30,58,66,0
8,23,31,26,35,74,0
8,10,40,65,80,33,0
8,32,71,61,40,47,0
8,39,61,35,66,29,4
8,62,72,58,55,86,3
8,35,68,37,62,31,4
8,50,76,35,63,30,4
8,64,54,33,82,68,2
8,56,38,72,44,42,1
8,27,39,55,71,38,0
8,52,69,69,53,72,0
8,26,70,51,30,16,4
8,12,23,71,64,66,0
8,22,69,45,71,59,0
8,12,23,66,44,10,4
8,61,44,58,66,76,1
8,54,52,55,66,74,1
8,16,71,42,47,32,0
8,52,66,39,25,46,3
8,41,33,51,73,42,1
8,43,52,66,80,44,0
8,36,37,66,40,15,4
8,65,20,75,65,19,4
8,39,56,28,50,67,2
8,41,38,44,36,76,3
8,67,63,53,56,54,2
8,60,16,35,49,73,1
8,23,87,20,26,33,2
8,58,27,40,43,70,1
8,45,37,72,40,81,1
8,67,64,61,62,45,4
8,30,77,44,62,30,-1
8,10,69,39,45,27,0
8,42,81,24,44,63,2
8,50,63,21,12,82,3
8,19,15,64,40,90,1
8,29,48,67,41,52,0
8,36,49,21,68,69,2
8,39,28,57,33,69,1
8,54,72,66,81,41,4
8,32,13,24,32,67,1
8,28,64,86,67,50,0
8,41,28,60,35,68,1
8,49,62,71,44,65,3
8,40,92,36,64,48,2
8,46,56,64,51,66,0
8,53,59,55,52,69,3
8,17,65,61,78,25,0
8,30,70,38,46,24,4
8,46,67,21,34,37,2
8,3,28,33,30,72,0
8,40,61,66,65,49,0
8,0,21,49,72,53,0
8,43,61,56,66,56,0
8,53,52,39,95,55,2
8,70,31,53,36,63,1
8,34,70,34,45,63,-1
8,21,54,49,53,67,0
8,31,25,59,68,66,1
8,41,62,47,62,71,0
8,41,59,46,80,48,0
8,21,55,71,29,54,0
8,39,71,45,49,33,4
8,19,46,30,66,44,0
8,30,54,68,58,61,0
8,40,59,44,66,33,4
8,16,72,67,45,77,0
8,40,63,81,74,48,0
8,46,42,71,62,34,4
8,51,71,44,44,59,-1
8,75,75,66,54,58,3
8,62,57,72,56,69,3
8,42,50,61,78,38,4
8,38,30,68,26,36,3
8,13,49,39,67,30,0
8,36,53,74,33,35,3
8,10,66,49,39,50,0
8,24,75,40,23,36,3
8,30,46,69,45,27,4
8,27,77,49,30,59,0
8,20,78,39,52,34,0
8,17,28,68,55,55,0
8,30,68,59,35,79,0
8,59,67,72,77,54,4
8,19,74,50,59,69,0
8,23,65,75,56,56,0
8,55,84,47,68,65,2
8,41,67,68,75,54,0
8,11,66,31,53,38,0
8,31,66,44,45,54,0
8,28,28,56,78,39,-1
8,53,57,71,55,27,4
8,27,60,56,74,52,0
8,79,47,60,35,22,4
8,33,71,61,62,58,0
8,32,36,53,92,44,0
8,19,67,42,43,47,0
8,28,57,47,87,36,0
8,64,58,94,34,61,3
8,48,16,11,18,66,2
8,41,32,35,40,67,1
8,24,68,67,52,71,0
8,59,79,31,55,35,2
8,31,64,33,44,70,0
8,5,31,72,20,21,0
8,59,57,62,42,90,3
8,25,68,35,20,23,3
8,34,78,34,26,58,3
8,42,70,48,72,57,0
8,43,56,60,74,42,4
8,34,58,31,82,54,2
8,29,39,69,40,16,4
8,47,35,22,39,85,2
8,76,52,24,48,52,2
8,40,33,83,14,33,3
8,66,74,50,33,41,3
8,41,68,33,47,42,2
8,26,57,38,67,18,4
8,38,56,52,72,62,0
8,36,63,45,69,38,0
8,54,76,65,48,50,3
8,41,66,20,36,35,2
8,10,23,73,35,52,0
8,31,63,36,71,57,0
8,33,70,47,28,64,3
8,68,45,55,47,86,1
8,53,45,52,25,70,3
8,49,43,59,47,74,1
8,25,67,57,24,32,3
8,50,34,22,78,85,2
8,48,43,23,77,54,2
8,22,69,53,58,59,0
8,67,38,48,42,40,1
8,46,41,68,35,86,3
8,50,75,49,56,58,2
8,43,53,68,33,59,3
8,62,57,90,43,65,3
8,70,24,34,85,56,1
8,8,30,19,15,73,0
8,69,37,35,61,46,2
8,23,74,26,28,56,0
8,47,89,57,60,10,4
8,52,45,81,63,82,1
8,37,45,69,47,52,0
8,46,53,66,54,68,0
8,64,38,43,17,72,3
8,60,52,70,58,36,4
8,16,33,37,87,12,4
8,43,38,49,70,30,4
8,73,19,64,45,49,1
8,18,46,29,67,33,0
8,23,69,38,66,59,0
8,54,64,32,66,37,2
8,15,67,36,40,54,0
8,51,31,23,14,77,3
8,38,60,43,45,76,0
8,28,40,80,26,33,3
8,26,45,48,69,52,0
8,14,39,36,72,47,0
8,25,48,52,75,14,4
8,69,41,41,34,23,4
8,41,52,36,76,36,-1
8,48,40,73,30,47,3
8,21,24,78,42,36,0
8,32,16,13,70,20,2
8,26,65,41,35,88,0
8,42,68,40,51,41,2
8,30,51,54,80,15,4
8,40,73,81,69,58,0
8,36,55,25,71,47,2
8,37,66,61,65,73,0
8,35,67,67,47,61,0
8,43,69,44,68,68,0
8,30,33,66,49,47,0
8,30,74,61,42,49,0
8,56,33,30,43,73,2
8,33,43,39,26,92,3
8,18,68,35,24,19,0
8,50,54,47,82,17,4
8,43,62,87,46,49,0
8,13,27,85,54,35,0
8,32,54,54,80,70,0
8,62,71,48,44,43,4
8,29,34,79,37,22,4
8,11,67,33,40,41,0
8,30,69,14,29,71,2
8,78,20,50,51,42,1
8,43,75,20,45,38,2
8,28,43,76,33,52,0
8,72,62,15,48,66,2
8,26,39,74,42,26,-1
8,43,39,29,49,72,2
8,32,75,63,28,67,3
8,28,66,42,68,68,0
8,38,47,35,50,86,2
8,68,72,67,55,28,4
8,30,36,19,50,68,2
8,22,62,68,50,52,0
8,26,58,51,72,32,0
8,42,76,59,69,80,0
8,27,68,34,50,49,0
8,43,56,44,14,67,3
8,56,39,73,46,51,1
8,30,41,63,55,77,0
8,27,35,49,55,79,0
8,53,56,13,34,70,2
8,30,34,55,37,75,0
8,48,17,19,67,61,1
8,56,31,58,71,53,1
8,50,55,21,67,44,2
8,48,48,85,49,68,-1
8,31,65,66,47,67,0
8,24,31,50,72,26,0
8,11,87,39,53,21,0
8,64,66,42,68,74,2
8,38,53,77,55,38,-1
8,64,70,35,65,27,4
8,22,60,51,70,48,0
8,47,66,35,44,67,2
8,49,48,29,71,73,2
8,28,30,63,68,52,0
8,31,27,70,79,69,1
8,38,54,26,50,67,2
8,38,35,50,79,35,-1
8,7,71,25,9,60,0
8,59,72,63,58,34,4
8,54,37,54,72,69,1
8,27,52,47,40,73,0
8,18,79,56,52,63,0
8,72,34,25,63,57,2
8,66,54,62,55,56,1
8,46,67,75,61,39,4
8,70,43,47,17,39,3
8,78,52,77,49,31,4
8,52,47,25,59,73,2
8,24,30,42,67,24,-1
8,50,71,49,28,82,3
8,28,59,93,78,55,0
8,36,61,58,75,64,0
8,49,28,19,68,63,2
8,54,78,64,60,51,4
8,59,73,54,57,67,2
8,86,69,63,29,68,3
8,30,78,31,70,44,0
8,32,16,51,68,26,1
8,39,46,44,76,37,4
8,34,31,52,55,69,1
8,26,82,26,45,36,-1
8,46,27,72,44,18,4
8,47,66,43,74,57,2
8,62,63,63,66,47,4
8,7,17,67,54,43,0
8,35,51,68,70,63,0
8,18,31,24,74,23,0
8,59,69,55,38,59,3
8,92,28,52,38,45,1
8,27,68,49,25,26,3
8,26,16,57,38,67,1
8,26,57,56,73,56,0
8,38,53,28,75,22,4
8,64,15,70,29,14,4
8,57,85,35,28,52,3
8,43,76,41,65,76,2
8,60,34,20,76,81,2
8,43,54,76,23,46,3
8,51,70,59,25,39,3
8,54,45,79,33,52,3
8,16,25,7,71,41,2
8,29,53,65,46,81,0
8,11,44,14,75,50,0
8,56,57,34,73,47,2
8,64,43,67,29,26,4
8,13,25,79,56,43,0
8,28,21,45,77,37,1
8,67,72,55,68,54,4
8,49,66,54,49,53,-1
8,48,71,72,67,67,0
8,31,82,60,52,50,0
8,31,68,36,45,28,4
8,45,75,25,51,48,2
8,67,19,41,63,40,1
8,18,45,56,76,35,0
8,29,36,66,33,3,4
8,41,37,77,58,61,1
8,21,31,31,11,69,3
8,31,60,35,66,61,0
8,74,37,62,64,66,1
8,48,48,49,15,73,3
8,39,67,58,22,76,3
8,40,48,49,67,38,4
8,28,45,74,26,70,3
8,25,56,64,79,70,0
8,44,45,39,48,70,2
8,29,49,72,74,53,0
8,70,20,38,52,28,1
8,73,35,35,26,24,4
8,15,15,26,33,74,-1
8,22,76,27,72,61,0
8,20,58,67,52,60,0
8,24,17,35,19,80,1
8,42,61,51,71,68,0
8,76,33,71,49,35,1
8,30,26,33,37,68,1
8,27,62,47,79,27,-1
8,55,53,46,46,74,-1
8,66,61,62,42,19,4
8,25,37,57,67,37,0
8,46,26,70,65,46,1
8,63,21,41,68,22,1
8,57,56,55,32,77,3
8,45,38,44,59,79,1
8,28,41,58,69,42,0
8,19,67,56,47,43,0
8,72,19,57,43,19,-1
8,35,42,79,53,24,4
8,42,43,82,46,32,4
8,22,58,74,20,21,3
8,58,59,55,36,73,3
8,71,72,57,72,66,2
8,25,61,68,67,67,0
8,22,67,16,41,27,2
8,25,21,75,22,25,1
8,28,28,79,40,25,4
8,44,78,32,78,62,2
8,40,35,33,65,73,2
8,31,73,26,15,29,3
8,26,26,50,71,54,-1
8,35,42,79,75,60,0
8,20,18,33,69,21,1
8,44,36,49,71,79,1
8,31,34,73,86,13,4
8,56,64,68,64,38,4
8,23,52,59,39,71,0
8,42,74,74,60,64,0
8,52,55,25,48,76,2
8,22,29,44,41,68,0
8,37,54,68,30,36,3
8,79,37,74,28,46,3
8,46,49,63,76,39,4
8,53,70,63,36,32,4
8,35,68,33,42,73,2
